update, mean_fitness, min_fitness, max_fitness, inferiority, num_genotypes, total_orgs, ave_depth, num_roots, mrca_depth, diversity, phylogenetic_diversity, mean_pairwise_distance, mean_evolutionary_distinctiveness, min_evolutionary_distinctiveness, max_evolutionary_distinctiveness, phenotypic_richness, phenotypic_entropy, niche_width_mean, niche_width_min, niche_width_max, always_used_mean, always_used_min, always_used_max, sometimes_used_mean, sometimes_used_min, sometimes_used_max, failed_to_reproduce, num_orgs,seed,selection,sel_param
490,-189971.0,-4091630.0,91.4167,-2078.08,417,500,282.46,1,18,8.542069999999999,132230,416.765,219.08,118,394,156,6.82268,86.7134,3,100,1.05063,0,9,93.135,5,100,263,500,20,lexicase,-1
500,-99161.3,-4091630.0,91.4167,-1084.72,408,500,290.824,1,18,8.48541,136412,421.602,227.285,142,431,159,6.6837,92.7375,4,100,1.38655,0,9,95.1933,4,100,262,500,20,lexicase,-1
510,-179029.0,-4091630.0,91.4167,-1958.38,427,500,296.8,1,18,8.61271,139400,429.77,226.044,117,441,157,6.75427,91.6132,4,100,1.22541,0,8,95.4918,7,100,256,500,20,lexicase,-1
520,-143306.0,-4091630.0,91.4167,-1567.61,382,500,302.518,1,18,8.32125,142259,443.97,229.926,100,451,163,6.7758,92.024,3,100,1.12609,0,10,96.3478,6,100,270,500,20,lexicase,-1
530,-101479.0,-4091630.0,91.4167,-1110.07,408,500,305.21,1,18,8.47423,143605,455.50199999999995,237.84599999999998,112,461,166,6.75102,91.6854,4,100,1.12775,0,9,96.2775,7,100,273,500,20,lexicase,-1
540,-109304.0,-4091630.0,91.4167,-1195.67,395,500,310.63,1,18,8.413739999999999,146315,460.83,239.613,111,471,149,6.61333,94.4749,4,100,1.4285700000000001,0,8,94.6571,4,100,255,500,20,lexicase,-1
550,-117770.0,-4091630.0,91.4167,-1288.28,413,500,317.918,1,18,8.51183,149959,467.314,246.0,144,454,165,6.79408,91.51100000000001,3,100,1.38174,0,8,94.4979,5,100,259,500,20,lexicase,-1
560,-119033.0,-4091630.0,91.4167,-1302.1,404,500,322.438,1,18,8.44515,152219,479.69199999999995,254.56400000000002,112,464,149,6.60973,89.8557,4,100,1.24082,0,11,95.3061,6,100,255,500,20,lexicase,-1
570,-92754.4,-4091630.0,91.4167,-1014.63,420,500,326.768,1,18,8.56305,154384,498.35900000000004,256.008,99,474,172,6.856660000000001,92.4469,5,100,1.24034,0,7,94.8798,7,100,267,500,20,lexicase,-1
580,-160894.0,-4233750.0,91.4167,-1760.0,405,500,334.57199999999995,1,18,8.47685,158286,497.82,267.76099999999997,175,484,156,6.771380000000001,91.505,3,100,1.17937,0,7,94.2646,3,100,277,500,20,lexicase,-1
590,-110394.0,-4091630.0,91.4167,-1207.59,406,500,339.466,1,18,8.46331,160733,510.653,264.407,125,486,171,6.80205,90.2645,4,100,1.15678,0,8,95.4364,8,100,264,500,20,lexicase,-1
600,-109890.0,-4091630.0,91.4167,-1202.08,404,500,343.296,1,18,8.44881,162648,519.437,272.08099999999996,104,496,170,6.880739999999999,88.1884,3,100,1.1844299999999999,0,8,93.37299999999999,7,100,256,500,20,lexicase,-1
610,-123496.0,-4091630.0,91.4167,-1350.92,405,500,352.036,1,18,8.47219,167018,528.851,278.507,133,506,167,6.834960000000001,90.3547,5,100,1.3176,0,8,95.897,8,100,267,500,20,lexicase,-1
620,-94953.1,-4091630.0,91.4167,-1038.68,422,500,356.346,1,18,8.56002,169173,526.362,283.448,154,516,165,6.809480000000001,92.8277,4,100,1.36032,0,10,95.3401,4,100,253,500,20,lexicase,-1
630,-208933.0,-4091630.0,91.4167,-2285.5,414,500,363.778,1,18,8.53085,172889,528.769,290.385,155,492,174,6.9059800000000005,87.0301,5,100,1.12174,0,7,93.8913,7,100,270,500,20,lexicase,-1
640,-129855.0,-4091630.0,91.4167,-1420.48,426,500,367.01800000000003,1,18,8.60944,174509,550.525,298.135,205,502,168,6.86791,90.8317,3,100,1.3196700000000001,0,9,94.6148,4,100,256,500,20,lexicase,-1
650,-589128.0,-237629000.0,91.4167,-6444.43,391,500,376.58,1,18,8.37843,179290,544.3009999999999,297.562,221,433,159,6.74471,92.7735,5,100,1.16034,0,8,95.0675,5,100,263,500,20,lexicase,-1
660,-96543.7,-4091630.0,91.4167,-1056.08,423,500,380.95599999999996,1,18,8.57455,181478,563.845,299.972,217,441,168,6.89111,87.3888,4,100,1.24314,0,10,91.9569,3,100,245,500,20,lexicase,-1
670,-113988.0,-4091630.0,91.4167,-1246.9,384,500,385.78,1,18,8.364939999999999,183890,566.1659999999999,306.362,233,453,149,6.67973,87.8898,3,100,1.24215,0,8,92.2646,5,100,277,500,20,lexicase,-1
680,-124232.0,-4091630.0,91.75,-1354.03,410,500,393.51599999999996,1,18,8.50173,187758,577.84,305.423,180,542,162,6.70095,89.6774,4,100,1.26891,0,7,97.1513,8,100,262,500,20,lexicase,-1
690,-224056.0,-58872600.0,91.75,-2442.03,416,500,399.37,1,18,8.556560000000001,190685,567.496,311.535,114,610,162,6.83137,91.4469,4,100,1.4181,0,9,93.9353,5,100,268,500,20,lexicase,-1
700,-143159.0,-4091630.0,91.75,-1560.31,412,500,406.51,1,18,8.51578,194255,585.066,315.063,124,631,146,6.59428,90.9138,3,100,1.14778,0,9,95.4778,12,100,297,500,20,lexicase,-1
710,-116911.0,-4091630.0,91.75,-1274.24,400,500,410.3,1,18,8.42963,196150,617.306,323.007,108,630,169,6.84444,92.4549,4,100,1.20175,0,7,93.4956,5,100,272,500,20,lexicase,-1
720,-105797.0,-4091630.0,91.75,-1153.1,412,500,416.68,1,18,8.51983,199340,616.5319999999999,329.026,108,651,162,6.826960000000001,90.3327,5,100,1.09649,0,7,94.86399999999999,7,100,272,500,20,lexicase,-1
730,-95791.6,-4091630.0,91.75,-1044.05,414,500,419.784,1,18,8.53924,200892,623.535,335.135,155,661,173,6.92885,88.6192,4,100,1.24889,0,10,94.1156,4,100,275,500,20,lexicase,-1
740,-150442.0,-4091630.0,91.75,-1639.7,404,500,425.87800000000004,1,18,8.460230000000001,203939,629.403,342.835,189,602,152,6.7079,89.8076,3,100,1.23394,0,9,95.2385,4,100,282,500,20,lexicase,-1
750,-174058.0,-4091630.0,91.75,-1897.09,408,500,433.774,1,18,8.49123,207887,620.1990000000001,347.593,164,612,153,6.7282,93.9158,4,100,1.1275700000000002,0,8,94.3539,4,100,257,500,20,lexicase,-1
760,-143656.0,-4091630.0,91.75,-1565.73,411,500,440.56199999999995,1,18,8.51125,211281,640.445,348.774,149,622,156,6.722519999999999,93.8437,5,100,1.3417700000000001,0,12,95.2489,7,100,263,500,20,lexicase,-1
770,-145567.0,-4091630.0,91.75,-1586.56,411,500,445.48,1,18,8.49081,213740,636.124,356.6,172,632,168,6.8129,89.8196,3,100,1.43805,0,9,94.1239,7,100,274,500,20,lexicase,-1
780,-827433.0,-340135000.0,91.75,-9018.34,392,500,447.712,1,18,8.402519999999999,214856,651.8,362.84,196,642,162,6.78131,89.976,3,100,1.11111,0,9,96.9778,6,100,275,500,20,lexicase,-1
790,-79734.5,-4091630.0,91.75,-869.041,404,500,453.476,1,18,8.460230000000001,217738,665.992,362.87199999999996,197,652,156,6.73194,92.1824,4,100,1.32636,0,10,94.8285,5,100,261,500,20,lexicase,-1
800,-116711.0,-4091630.0,91.75,-1272.06,421,500,460.034,1,18,8.55617,221017,676.495,368.94,199,662,177,6.95665,90.3788,4,100,1.19913,0,9,94.4892,5,100,269,500,20,lexicase,-1
810,-111870.0,-4091630.0,91.75,-1219.29,417,500,467.23400000000004,1,18,8.54418,224617,685.062,380.829,180,672,171,6.86079,93.0401,4,100,1.18908,0,9,94.0126,6,100,262,500,20,lexicase,-1
820,-137372.0,-4091630.0,91.75,-1497.24,397,500,470.23199999999997,1,18,8.43063,226116,704.8739999999999,382.32800000000003,240,613,150,6.75535,91.9539,4,100,1.24481,0,8,94.083,4,100,259,500,20,lexicase,-1
830,-119649.0,-4091630.0,91.75,-1304.08,417,500,478.282,1,18,8.541789999999999,230141,710.0089999999999,391.865,253,692,167,6.810989999999999,89.1162,3,100,1.30962,0,8,94.5356,3,100,261,500,20,lexicase,-1
840,-71326.4,-4091630.0,91.75,-777.3989999999999,417,500,484.88,1,18,8.53491,233440,708.6210000000001,390.379,191,702,161,6.7694600000000005,88.4409,3,100,1.28151,0,8,95.6471,8,100,262,500,20,lexicase,-1
850,-109511.0,-4091630.0,91.75,-1193.58,427,500,488.598,1,18,8.61145,235299,740.304,397.092,312,556,166,6.83224,90.6273,5,100,1.26613,0,9,94.7298,8,100,252,500,20,lexicase,-1
860,-138460.0,-4091630.0,91.75,-1509.11,416,500,492.93,1,18,8.52309,237465,744.0,404.13,184,722,159,6.75133,91.2204,5,100,1.23276,0,8,94.2759,3,100,268,500,20,lexicase,-1
870,-109138.0,-4091630.0,91.75,-1189.52,400,500,499.254,1,18,8.42639,240627,755.804,408.746,211,732,149,6.64565,87.8758,3,100,1.32283,0,11,94.3268,7,100,246,500,20,lexicase,-1
880,-146772.0,-4091630.0,91.8333,-1598.25,419,500,506.384,1,18,8.558019999999999,244192,760.6060000000001,411.35,178,742,173,6.853210000000001,91.3327,4,100,1.09322,0,8,93.6398,5,100,264,500,20,lexicase,-1
890,-122249.0,-4091630.0,91.8333,-1331.21,417,500,513.27,1,18,8.55335,247635,751.4780000000001,422.06199999999995,325,752,173,6.890510000000001,90.8236,3,100,1.22881,0,9,95.2246,5,100,264,500,20,lexicase,-1
900,-98219.4,-4091630.0,91.8333,-1069.54,426,500,519.036,1,18,8.57745,250518,735.705,426.58099999999996,337,762,170,6.74745,90.8637,4,100,1.1940899999999999,0,9,93.557,5,100,263,500,20,lexicase,-1
910,-150973.0,-4091630.0,91.8333,-1643.99,417,500,521.8,1,18,8.53705,251900,767.75,429.48900000000003,218,772,169,6.82034,90.3828,4,100,1.22764,0,9,93.3252,4,100,254,500,20,lexicase,-1
920,-992080.0,-434845000.0,91.8333,-10803.0,407,500,528.9,1,18,8.49217,255450,774.54,435.277,221,782,157,6.75086,88.4349,3,100,1.14222,0,11,96.1111,6,100,275,500,20,lexicase,-1
930,-16267500.0,-8081570000.0,91.8333,-177141.0,416,500,535.984,1,18,8.55251,258992,773.949,435.70599999999996,244,792,176,6.89917,89.1643,5,100,1.30088,0,9,92.5088,3,100,274,500,20,lexicase,-1
940,-100150.0,-4091630.0,91.8333,-1090.56,411,500,543.808,1,18,8.50875,262904,776.545,436.278,208,802,157,6.656569999999999,91.4369,5,100,1.37452,0,9,96.3629,5,100,241,500,20,lexicase,-1
950,-64678.2,-4091630.0,91.8333,-704.3,409,500,546.92,1,18,8.49803,264460,762.313,449.273,309,709,169,6.867030000000001,82.8016,3,100,1.33473,0,13,96.8619,4,100,261,500,20,lexicase,-1
960,-79721.3,-4091630.0,92.1667,-864.9689999999999,405,500,554.798,1,18,8.483939999999999,268399,786.2389999999999,445.091,295,719,174,6.86735,91.3567,4,100,1.32677,0,12,94.0079,4,100,246,500,20,lexicase,-1
970,-84935.1,-4091630.0,92.1667,-921.538,415,500,559.106,1,18,8.54753,270553,801.319,461.23800000000006,338,711,173,6.93295,83.99,2,100,1.32955,0,11,94.5682,6,100,236,500,20,lexicase,-1
980,-91786.9,-4091630.0,92.1667,-995.8789999999999,413,500,565.102,1,18,8.51305,273551,821.176,462.235,322,678,156,6.72547,85.3186,3,100,1.2763200000000001,0,9,96.9035,4,100,272,500,20,lexicase,-1
990,-69664.9,-4091630.0,92.1667,-755.8580000000001,402,500,569.79,1,18,8.40194,275895,798.566,464.957,200,952,160,6.64779,94.1884,3,100,1.14463,0,10,94.7562,7,100,258,500,20,lexicase,-1
0,-4091630.0,-4091630.0,-4091630.0,1.0,318,500,0.634,1,0,6.21559,317,1.9937099999999999,0.0,0,0,2,0.0940857,0.0,0,0, -nan,0,0, -nan,0,0,1,500,34,resource,-1
10,-245532.0,-4091630.0,73.75,-3329.25,463,500,7.377999999999999,1,0,8.80454,3689,14.3965,4.83291,1,10,12,1.18743,91.64200000000001,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
20,-377358.0,-4091630.0,81.8333,-4611.29,447,500,11.72,1,0,8.73148,5860,16.9685,5.0687,2,10,11,0.7890050000000001,88.956,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
30,-431973.0,-4091630.0,81.8333,-5278.7,466,500,17.94,1,0,8.81903,8970,30.2682,8.83629,4,20,8,0.71613,88.162,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
40,-343245.0,-4091630.0,81.8333,-4194.43,464,500,24.54,1,0,8.80381,12270,42.2025,14.5417,9,30,13,0.805899,90.744,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
50,-351871.0,-4091630.0,81.8333,-4299.85,457,500,30.288,1,0,8.78401,15144,51.663999999999994,19.8656,11,41,9,0.616296,90.12200000000001,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
60,-359939.0,-4091630.0,81.8333,-4398.44,465,500,37.118,1,0,8.82205,18559,58.5902,26.7578,21,43,11,0.6778270000000001,89.802,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
70,-270447.0,-4091630.0,81.8333,-3304.86,464,500,43.742,1,0,8.81254,21871,63.9483,31.2746,25,64,7,0.469232,91.89399999999999,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
80,-338440.0,-4091630.0,81.8333,-4135.72,446,500,49.248000000000005,1,0,8.71928,24624,77.3551,35.6104,20,53,9,0.641942,89.91,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
90,-341119.0,-4091630.0,83.0,-4109.87,458,500,54.626000000000005,1,0,8.78552,27313,81.479,41.2327,23,68,13,1.17355,88.74799999999999,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
100,-146098.0,-4091630.0,83.0,-1760.21,442,500,61.588,1,54,8.68552,3794,13.5366,5.30429,2,14,28,1.4698200000000001,93.664,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
110,-114800.0,-4091630.0,86.75,-1323.35,454,500,67.892,1,54,8.768989999999999,6946,24.4316,9.01259,4,23,31,1.99665,94.78200000000001,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
120,-98565.9,-4091630.0,86.75,-1136.21,465,500,72.402,1,58,8.81654,7201,12.782,11.4578,7,17,32,1.3286799999999999,91.476,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
130,-100560.0,-4091630.0,86.75,-1159.19,440,500,78.262,1,58,8.68568,10131,22.4613,15.6821,10,28,28,2.21069,91.564,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
140,-98393.1,-4091630.0,86.75,-1134.21,431,500,83.476,1,58,8.64904,12738,33.253,20.0546,10,38,23,1.9942099999999998,86.25200000000001,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
150,-114554.0,-4091630.0,86.75,-1320.51,436,500,90.02799999999999,1,58,8.689969999999999,16014,44.1154,24.8255,19,42,24,1.37221,93.39,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
160,-99512.0,-4091630.0,86.75,-1147.11,436,500,96.314,1,58,8.66544,19157,49.2724,28.0404,15,55,23,1.76447,94.796,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
170,-134249.0,-4091630.0,87.25,-1538.68,433,500,102.146,1,58,8.64655,22073,57.933,32.5597,16,79,29,2.32254,92.72200000000001,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
180,-64484.2,-4091630.0,87.25,-739.074,448,500,108.73,1,58,8.732460000000001,25365,31.076,37.659,33,55,39,2.46415,93.296,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
190,-122442.0,-4091630.0,87.5,-1399.34,472,500,114.58,1,101,8.84552,6790,22.212,10.5302,5,20,51,3.1920900000000003,90.63799999999999,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
200,-119363.0,-4091630.0,87.8333,-1358.97,449,500,118.044,1,101,8.71777,8522,19.5902,10.4697,7,30,60,2.9208,94.42,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
210,-61012.8,-4091630.0,88.1667,-692.0160000000001,441,500,126.042,1,105,8.68622,10521,18.5925,9.858989999999999,6,37,48,2.74522,94.564,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
220,-49880.6,-4091630.0,88.1667,-565.753,438,500,131.374,1,116,8.69246,7687,27.7684,10.1581,5,24,70,3.33811,93.428,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
230,-141415.0,-4091630.0,88.1667,-1603.95,436,500,139.016,1,116,8.67548,11508,39.176,16.1948,7,36,49,3.97756,80.37,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
240,-80737.0,-4091630.0,88.1667,-915.732,443,500,144.638,1,116,8.709769999999999,14319,45.8475,21.4825,15,48,52,4.10264,83.586,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
250,-81914.6,-4091630.0,88.1667,-929.0880000000001,429,500,150.982,1,116,8.62635,17491,50.6278,24.1594,17,37,71,4.52465,93.68799999999999,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
260,-134689.0,-4091630.0,88.1667,-1527.67,451,500,156.234,1,116,8.7343,20117,52.5661,27.8194,21,46,70,3.9915,94.87799999999999,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
270,-147086.0,-4091630.0,88.1667,-1668.28,444,500,164.25400000000002,1,116,8.71397,24127,48.6867,36.5143,32,46,73,3.9569,94.4,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
280,-107693.0,-4091630.0,88.1667,-1221.48,438,500,171.94,1,116,8.680060000000001,27970,63.1342,40.0803,34,52,56,3.67414,90.56,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
290,-97139.2,-4091630.0,88.1667,-1101.77,454,500,178.99599999999998,1,116,8.760539999999999,31498,70.7027,38.8317,29,54,66,3.7429099999999997,95.02600000000001,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
300,-127426.0,-4091630.0,88.1667,-1445.28,432,500,185.22,1,116,8.63762,34610,67.8138,41.7738,35,63,85,4.3349,92.94,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
310,-171832.0,-4091630.0,88.4167,-1943.44,434,500,190.90200000000002,1,116,8.66499,37451,81.7383,46.4031,34,67,75,4.11977,91.788,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
320,-128876.0,-4091630.0,88.4167,-1457.6,456,500,197.0,1,116,8.77352,40500,75.3779,48.7564,42,68,80,4.52864,89.786,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
330,-92688.1,-4091630.0,88.4167,-1048.31,442,500,203.63,1,116,8.70552,43815,71.4262,53.9947,49,73,75,4.557980000000001,68.03399999999999,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
340,-172588.0,-4091630.0,88.4167,-1951.98,434,500,211.458,1,156,8.65118,27729,73.8303,39.4784,34,60,40,2.67197,62.72,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
350,-232693.0,-4091630.0,88.4167,-2631.77,432,500,215.34,1,156,8.645439999999999,29670,55.1663,32.545,23,96,57,3.2124599999999996,90.708,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
360,-231834.0,-56939400.0,88.4167,-2622.06,427,500,214.808,1,156,8.62655,29404,31.28,26.7673,22,62,80,3.35739,93.052,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
370,-76005.7,-4091630.0,88.4167,-859.6310000000001,439,500,220.358,1,156,8.68046,32179,43.6301,33.6034,29,55,83,4.31019,87.17,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
380,-80308.0,-4091630.0,88.4167,-908.29,447,500,223.65599999999998,1,205,8.717239999999999,9328,27.8683,43.894,38,65,78,4.13431,88.59200000000001,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
390,-105766.0,-4091630.0,88.4167,-1196.22,445,500,229.074,1,205,8.72401,12037,37.539,20.7239,13,32,68,4.334,77.968,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
400,-62587.9,-4091630.0,88.4167,-707.8739999999999,455,500,235.97799999999998,1,205,8.7745,15489,45.0258,27.381,17,40,97,3.4753199999999995,93.756,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
410,-108785.0,-4091630.0,88.4167,-1230.37,431,500,242.614,1,205,8.63349,18807,50.1941,31.9635,26,53,86,4.70942,64.824,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
420,-98571.2,-4091630.0,88.4167,-1114.85,442,500,249.97,1,205,8.6945,22485,47.5378,36.1787,31,58,72,4.59253,50.842,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
430,-52522.3,-4091630.0,88.4167,-594.0319999999999,456,500,257.29,1,205,8.777519999999999,26145,21.6152,35.8081,32,91,41,1.62425,73.634,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
440,-150250.0,-4091630.0,88.4167,-1699.34,470,500,262.98,1,205,8.84356,28990,29.9137,36.1636,32,101,35,1.33711,74.27,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
450,-60491.5,-4091630.0,88.4167,-684.164,439,500,269.068,1,205,8.68524,32034,34.3521,40.2818,35,111,50,2.4550400000000003,75.77600000000001,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
460,-63282.3,-4091630.0,88.4167,-715.7280000000001,446,500,274.916,1,205,8.69875,34958,19.3724,50.6868,46,121,66,4.0307900000000005,53.56,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
470,-55927.6,-4091630.0,88.4167,-632.5459999999999,440,500,281.872,1,205,8.69475,38436,23.0659,23.4286,18,131,65,3.25693,29.0,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
480,-41950.1,-4091630.0,88.4167,-474.459,447,500,287.988,1,205,8.73299,41494,33.2904,48.1722,42,141,82,3.81509,27.41,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
490,-32724.2,-4091630.0,88.4167,-370.11400000000003,436,500,293.346,1,205,8.64091,44173,39.9489,52.5149,46,151,70,3.3030800000000005,28.658,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
500,-36165.2,-4091630.0,88.4167,-409.031,448,500,299.14599999999996,1,205,8.72826,47073,38.5161,52.9844,45,161,68,3.5136800000000004,30.28,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
510,-32735.2,-4091630.0,88.4167,-370.23800000000006,440,500,304.038,1,205,8.69148,49519,34.2991,79.913,69,171,74,4.22328,28.816,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
520,-106417.0,-4091630.0,88.4167,-1203.59,444,500,310.672,1,205,8.70328,52836,43.8153,85.7937,76,181,71,3.80551,29.244,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
530,-90250.8,-4091630.0,88.4167,-1020.74,440,500,317.874,1,205,8.67436,56437,50.693999999999996,87.75,77,191,78,3.87739,27.846,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
540,-16441.5,-4091630.0,88.4167,-185.955,441,500,322.68,1,205,8.6868,58840,49.825,91.8958,81,201,52,2.9409099999999997,29.29,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
550,-104258.0,-4091630.0,88.4167,-1179.17,450,500,329.57599999999996,1,205,8.737969999999999,62288,62.8503,97.0192,88,211,68,3.3961900000000003,27.124000000000002,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
560,-33574.4,-4091630.0,88.4167,-379.72900000000004,435,500,334.23400000000004,1,205,8.66944,64617,29.2016,106.853,102,221,62,3.7930300000000003,27.366,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
570,-44966.0,-4091630.0,88.4167,-508.569,436,500,341.026,1,205,8.6663,68013,70.7877,112.684,104,231,76,4.76615,28.844,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
580,-24559.1,-4091630.0,88.4167,-277.76599999999996,432,500,346.0,1,205,8.656460000000001,70500,68.1971,116.734,111,241,61,4.10646,27.171999999999997,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
590,-73655.0,-4091630.0,88.4167,-833.045,433,500,350.978,1,205,8.64973,72989,69.8673,120.036,112,251,78,4.56349,27.438000000000002,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
600,-62782.9,-4091630.0,88.4167,-710.08,425,500,357.844,1,205,8.61847,76422,70.6593,122.09299999999999,112,261,62,4.3952,28.27,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
610,-46386.1,-4091630.0,88.4167,-524.631,441,500,361.56,1,205,8.68148,78280,83.8145,130.809,121,271,79,4.75408,27.808000000000003,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
620,-43921.0,-4091630.0,88.4167,-496.75,442,500,367.332,1,205,8.69324,81166,95.014,135.13,130,281,75,4.76029,28.36,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
630,-28949.3,-4091630.0,88.4167,-327.41900000000004,439,500,372.53,1,205,8.688460000000001,83765,82.4992,140.238,133,291,54,4.30265,27.016,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
640,-32743.0,-4091630.0,88.4167,-370.32599999999996,441,500,378.62199999999996,1,205,8.67787,86811,100.719,146.246,122,301,58,3.4996099999999997,26.881999999999998,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
650,-59845.9,-4091630.0,88.4167,-676.862,446,500,385.26599999999996,1,205,8.70197,90133,99.4639,152.588,145,311,62,4.3087800000000005,28.108,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
660,-25230.0,-4390500.0,88.4167,-285.353,446,500,389.43800000000005,1,205,8.713569999999999,92219,97.1652,156.813,150,321,63,4.09785,28.338,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
670,-32782.2,-4091630.0,88.4167,-370.77,439,500,396.05199999999996,1,205,8.6743,95526,112.55,155.622,138,331,50,3.5843800000000003,26.68,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
680,-33339.2,-4091630.0,88.4167,-377.069,433,500,399.19199999999995,1,205,8.66197,97096,125.575,159.656,145,341,64,3.8538,28.746,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
690,-76802.9,-4091630.0,88.4167,-868.6469999999999,438,500,405.954,1,205,8.668460000000001,100477,139.311,163.535,144,351,67,3.9840699999999996,28.42,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
700,-52383.1,-4091630.0,88.4167,-592.457,449,500,413.81800000000004,1,205,8.74001,104409,139.66299999999998,171.018,153,361,55,3.5402099999999996,28.31,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
710,-101702.0,-4091630.0,88.4167,-1150.26,444,500,419.022,1,205,8.71503,107011,166.933,176.868,160,371,51,2.79222,28.041999999999998,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
720,-63639.1,-4091630.0,88.4167,-719.763,448,500,423.594,1,205,8.72826,109297,152.013,173.595,149,381,48,1.82677,27.478,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
730,-65461.1,-4091630.0,88.4167,-740.37,441,500,431.342,1,205,8.68242,113171,175.05700000000002,185.893,165,391,59,2.53562,28.828000000000003,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
740,-16386.4,-4091630.0,88.4167,-185.332,448,500,437.912,1,205,8.72504,116456,180.52700000000002,193.102,171,401,52,2.53355,29.4,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
750,-73639.4,-4091630.0,88.4167,-832.868,454,500,443.774,1,205,8.75528,119387,174.34099999999998,201.555,194,411,43,2.58336,27.656,0,100, -nan,0,0, -nan,0,0,500,500,34,resource,-1
