update, mean_fitness, min_fitness, max_fitness, inferiority, num_genotypes, total_orgs, ave_depth, num_roots, mrca_depth, diversity, phylogenetic_diversity, mean_pairwise_distance, mean_evolutionary_distinctiveness, min_evolutionary_distinctiveness, max_evolutionary_distinctiveness, phenotypic_richness, phenotypic_entropy, niche_width_mean, niche_width_min, niche_width_max, always_used_mean, always_used_min, always_used_max, sometimes_used_mean, sometimes_used_min, sometimes_used_max, failed_to_reproduce, num_orgs,seed,selection,sel_param
670,0.00998678,0.00829636,0.01,0.9986780000000001,500,500,669.738,1,0,8.96658,334869,794.2489999999999,333.163,326,374,475,8.76591, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
680,0.00997036,0.00726605,0.01,0.997036,500,500,679.592,1,0,8.96658,339796,833.88,337.897,331,357,448,8.44313, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
690,0.01,0.01,0.01,1.0,500,500,689.2860000000001,1,0,8.96658,344643,829.092,341.749,330,368,467,8.65928, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
700,0.00999759,0.00965728,0.01,0.9997590000000001,500,500,699.25,1,0,8.96658,349625,816.173,346.781,336,394,464,8.66962, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
710,0.00999476,0.00919366,0.01,0.999476,500,500,709.092,1,0,8.96658,354546,845.3789999999999,352.87699999999995,347,368,465,8.62907, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
720,0.01,0.01,0.01,1.0,500,500,719.012,1,0,8.96658,359506,824.7080000000001,357.961,343,423,477,8.79407, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
730,0.00999756,0.00955185,0.01,0.999756,500,500,729.0260000000001,1,0,8.96658,364513,841.34,362.551,353,373,462,8.64526, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
740,0.01,0.01,0.01,1.0,500,500,738.9960000000001,1,0,8.96658,369498,861.3689999999999,367.19300000000004,360,395,460,8.583860000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
750,0.00998519,0.00794837,0.01,0.998519,500,500,748.878,1,0,8.96658,374439,873.461,371.866,359,421,484,8.84135, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
760,0.00999889,0.00972139,0.01,0.9998889999999999,500,500,758.926,1,0,8.96658,379463,887.498,376.236,346,415,467,8.70412, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
770,0.00999671,0.00925597,0.01,0.9996709999999999,500,500,769.01,1,0,8.96658,384505,913.99,382.07099999999997,372,401,474,8.7694, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
780,0.0099906,0.00909674,0.01,0.9990600000000001,500,500,779.0319999999999,1,0,8.96658,389516,913.235,387.716,383,404,466,8.71137, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
790,0.0099871,0.00843394,0.01,0.99871,500,500,789.248,1,0,8.96658,394624,956.003,392.54,387,408,440,8.336110000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
800,0.00999593,0.00915494,0.01,0.9995930000000001,500,500,799.196,1,0,8.96658,399598,948.7689999999999,397.418,390,498,426,8.09407, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
810,0.00998319,0.00818062,0.01,0.9983190000000001,500,500,809.25,1,0,8.96658,404625,1015.01,400.869,387,432,435,8.25537, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
820,0.00999596,0.00898834,0.01,0.9995959999999999,500,500,819.1619999999999,1,0,8.96658,409581,1025.52,405.028,388,436,435,8.285789999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
830,0.00999365,0.00924132,0.01,0.999365,500,500,829.16,1,0,8.96658,414580,1010.73,408.13800000000003,396,423,432,8.15667, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
840,0.00998537,0.00819633,0.01,0.9985370000000001,500,500,839.196,1,0,8.96658,419598,963.066,412.899,396,503,420,8.06901, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
850,0.00999295,0.009323999999999999,0.01,0.999295,500,500,849.2460000000001,1,0,8.96658,424623,908.1389999999999,422.92800000000005,417,441,398,7.7321, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
860,0.00998841,0.0074983,0.01,0.998841,500,500,859.186,1,0,8.96658,429593,918.8480000000001,428.11800000000005,422,447,414,7.98451, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
870,0.00998593,0.00759086,0.01,0.9985930000000001,500,500,869.072,1,0,8.96658,434536,968.878,433.06800000000004,414,462,437,8.24015, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
880,0.00999909,0.00977038,0.01,0.999909,500,500,879.074,1,0,8.96658,439537,859.4860000000001,437.615,430,457,429,8.188839999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
890,0.01,0.01,0.01,1.0,500,500,889.11,1,0,8.96658,444555,898.914,442.88699999999994,437,483,436,8.284180000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
900,0.00996853,0.00762995,0.01,0.9968530000000001,500,500,898.966,1,0,8.96658,449483,841.8480000000001,446.289,409,470,453,8.47015, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
910,0.00999525,0.00881318,0.01,0.999525,500,500,909.0160000000001,1,0,8.96658,454508,1060.37,452.369,439,463,451,8.45229, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
920,0.00999686,0.00952693,0.01,0.9996860000000001,500,500,919.16,1,0,8.96658,459580,1132.04,457.824,453,489,447,8.40189, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
930,0.00999766,0.00941449,0.01,0.9997659999999999,500,500,929.268,1,0,8.96658,464634,1130.94,462.99800000000005,457,476,454,8.52716, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
940,0.00999031,0.00757627,0.01,0.999031,500,500,939.2760000000001,1,0,8.96658,469638,1213.53,467.765,460,495,451,8.50181, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
950,0.00999157,0.00894138,0.01,0.999157,500,500,949.2639999999999,1,0,8.96658,474632,1246.46,472.63199999999995,466,488,439,8.41586, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
960,0.00999071,0.00857732,0.01,0.9990709999999999,500,500,959.352,1,0,8.96658,479676,1207.28,477.156,470,489,437,8.31398, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
970,0.00999732,0.009327799999999999,0.01,0.999732,500,500,969.182,1,0,8.96658,484591,1175.07,482.276,474,499,451,8.53155, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
980,0.00999933,0.00983244,0.01,0.999933,500,500,979.206,1,0,8.96658,489603,1225.37,482.406,436,513,446,8.41364, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
990,0.00999649,0.00939563,0.01,0.999649,500,500,988.926,1,0,8.96658,494463,1117.38,488.69300000000004,441,501,460,8.61928, -nan,0,0, -nan,0,0, -nan,0,0,500,500,139,sharing,2
0,0.01,0.01,0.01,1.0,500,500,0.998,1,0,8.96658,499,1.996,0.0,0,0,500,8.96658, -nan,0,0, -nan,0,0, -nan,0,0,1,500,144,sharing,2
10,0.01,0.01,0.01,1.0,500,500,10.994000000000002,1,0,8.96658,5497,21.7565,4.77878,2,10,487,8.89204, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
20,0.00999746,0.00951591,0.01,0.9997459999999999,500,500,20.991999999999997,1,0,8.96658,10496,41.0209,9.31231,5,20,485,8.86647, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
30,0.00998972,0.00839009,0.01,0.998972,500,500,30.978,1,0,8.96658,15489,60.0365,14.1962,10,30,495,8.94258, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
40,0.00999821,0.00955333,0.01,0.999821,500,500,40.994,1,0,8.96658,20497,78.1777,18.8679,10,31,482,8.852139999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
50,0.00999371,0.00910775,0.01,0.9993709999999999,500,500,50.994,1,0,8.96658,25497,95.1605,23.7087,17,50,486,8.896339999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
60,0.00997733,0.00813103,0.01,0.997733,500,500,60.968,1,0,8.96658,30484,113.95299999999999,28.4865,24,40,480,8.82964, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
70,0.0099896,0.00825358,0.01,0.9989600000000001,500,500,70.96,1,0,8.96658,35480,130.683,33.3353,28,49,481,8.84745, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
80,0.00999375,0.00869965,0.01,0.999375,500,500,80.952,1,0,8.96658,40476,148.335,38.1672,27,50,455,8.51131, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
90,0.00999692,0.00922865,0.01,0.999692,500,500,90.86,1,0,8.96658,45430,164.248,43.2022,31,64,434,8.39449, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
100,0.00999771,0.00961621,0.01,0.999771,500,500,100.802,1,0,8.96658,50401,180.34099999999998,48.7708,43,65,449,8.51735, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
110,0.00999291,0.00894116,0.01,0.999291,500,500,110.698,1,0,8.96658,55349,194.313,53.4935,48,91,460,8.6223, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
120,0.0099963,0.00950229,0.01,0.9996299999999999,500,500,120.53200000000001,1,0,8.96658,60266,210.93599999999998,58.7668,55,118,453,8.51132, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
130,0.01,0.01,0.01,1.0,500,500,130.394,1,0,8.96658,65197,229.313,63.8048,59,95,466,8.675130000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
140,0.00999961,0.00990159,0.01,0.9999610000000001,500,500,140.542,1,0,8.96658,70271,251.886,68.2913,61,95,463,8.61887, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
150,0.00999309,0.00863497,0.01,0.999309,500,500,150.602,1,0,8.96658,75301,266.26,73.6547,63,120,467,8.71775, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
160,0.00998447,0.00821623,0.01,0.998447,500,500,160.638,1,0,8.96658,80319,279.756,78.5966,70,92,453,8.51247, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
170,0.00999543,0.00887572,0.01,0.9995430000000001,500,500,170.512,1,0,8.96658,85256,294.819,83.2032,77,103,443,8.44737, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
180,0.00998948,0.00829055,0.01,0.998948,500,500,180.62400000000002,1,0,8.96658,90312,312.16200000000003,88.1722,80,105,426,8.19278, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
190,0.00998773,0.00852048,0.01,0.9987729999999999,500,500,190.636,1,0,8.96658,95318,327.27099999999996,92.7938,82,116,440,8.36393, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
200,0.00999237,0.00809264,0.01,0.999237,500,500,200.52,1,0,8.96658,100260,343.548,98.5405,92,112,442,8.38214, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
210,0.01,0.01,0.01,1.0,500,500,210.388,1,0,8.96658,105194,341.711,103.01100000000001,84,132,455,8.57058, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
220,0.00998617,0.00876913,0.01,0.998617,500,500,220.324,1,0,8.96658,110162,369.462,107.963,99,126,452,8.46215, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
230,0.01,0.01,0.01,1.0,500,500,230.352,1,0,8.96658,115176,389.545,113.213,105,132,457,8.63475, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
240,0.00998596,0.00767304,0.01,0.9985959999999999,500,500,240.34599999999998,1,0,8.96658,120173,410.895,118.87200000000001,113,226,429,8.19035, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
250,0.01,0.01,0.01,1.0,500,500,250.49200000000002,1,0,8.96658,125246,438.95599999999996,122.91,88,148,429,8.24925, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
260,0.00997337,0.00669549,0.01,0.997337,500,500,260.434,1,0,8.96658,130217,456.19800000000004,128.588,123,155,413,7.95857, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
270,0.00998643,0.00820117,0.01,0.9986430000000001,500,500,270.488,1,0,8.96658,135244,471.535,133.19299999999998,125,148,420,8.00277, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
280,0.00999057,0.00857726,0.01,0.999057,500,500,280.476,1,0,8.96658,140238,493.05,138.60399999999998,135,150,422,8.03475, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
290,0.00999127,0.00846608,0.01,0.9991270000000001,500,500,290.3,1,0,8.96658,145150,500.57099999999997,143.238,139,161,443,8.361419999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
300,0.01,0.01,0.01,1.0,500,500,300.406,1,0,8.96658,150203,527.305,147.937,108,222,437,8.30536, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
310,0.01,0.01,0.01,1.0,500,500,310.39599999999996,1,0,8.96658,155198,536.225,153.64,149,173,447,8.46829, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
320,0.00997928,0.0080708,0.01,0.997928,500,500,320.254,1,0,8.96658,160127,540.136,158.377,154,180,461,8.594610000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
330,0.01,0.01,0.01,1.0,500,500,330.25199999999995,1,0,8.96658,165126,532.465,161.907,154,172,461,8.576830000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
340,0.01,0.01,0.01,1.0,500,500,340.23,1,0,8.96658,170115,540.32,168.028,163,202,447,8.423760000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
350,0.00999055,0.00763746,0.01,0.9990549999999999,500,500,350.23400000000004,1,0,8.96658,175117,560.9069999999999,172.373,145,190,470,8.72096, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
360,0.00999691,0.00922547,0.01,0.999691,500,500,360.202,1,0,8.96658,180101,562.683,178.403,174,216,459,8.623280000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
370,0.00999293,0.00831704,0.01,0.999293,500,500,370.13,1,0,8.96658,185065,547.155,183.327,177,212,480,8.81707, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
380,0.00999777,0.00944309,0.01,0.999777,500,500,380.024,1,0,8.96658,190012,573.207,188.106,184,220,462,8.623280000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
390,0.0099902,0.00855786,0.01,0.99902,500,500,390.088,1,0,8.96658,195044,596.726,192.88,187,208,441,8.36705, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
400,0.00998487,0.00857762,0.01,0.9984870000000001,500,500,400.116,1,0,8.96658,200058,602.957,198.213,191,216,444,8.42705, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
410,0.00998178,0.00739233,0.01,0.9981780000000001,500,500,410.208,1,0,8.96658,205104,584.5,202.641,194,227,456,8.51931, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
420,0.00999565,0.00891223,0.01,0.9995649999999999,500,500,420.164,1,0,8.96658,210082,642.425,206.877,187,227,464,8.68414, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
430,0.00999294,0.008235899999999999,0.01,0.999294,500,500,430.158,1,0,8.96658,215079,646.6990000000001,212.66299999999998,202,275,474,8.767619999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
440,0.00999553,0.00888353,0.01,0.999553,500,500,439.914,1,0,8.96658,219957,633.138,217.69099999999997,199,235,441,8.38897, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
450,0.01,0.01,0.01,1.0,500,500,449.74199999999996,1,0,8.96658,224871,652.808,222.645,218,274,455,8.51512, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
460,0.00997668,0.00651758,0.01,0.997668,500,500,459.77,1,0,8.96658,229885,678.45,227.7,223,274,451,8.45664, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
470,0.00998684,0.00670848,0.01,0.998684,500,500,469.894,1,0,8.96658,234947,709.8539999999999,232.59400000000002,225,245,441,8.40369, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
480,0.00998401,0.00820485,0.01,0.998401,500,500,479.974,1,0,8.96658,239987,706.7760000000001,237.90400000000002,225,317,468,8.70686, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
490,0.009992299999999999,0.0085676,0.01,0.99923,500,500,490.094,1,0,8.96658,245047,733.8710000000001,242.74400000000003,237,265,449,8.5065, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
500,0.0099887,0.0089681,0.01,0.99887,500,500,500.01599999999996,1,0,8.96658,250008,753.482,247.951,240,264,467,8.69134, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
510,0.00998012,0.00684652,0.01,0.9980120000000001,500,500,509.848,1,0,8.96658,254924,765.831,252.68599999999998,219,289,452,8.52282, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
520,0.00999303,0.0089991,0.01,0.999303,500,500,519.914,1,0,8.96658,259957,772.7130000000001,257.936,225,305,457,8.59271, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
530,0.00999633,0.00943901,0.01,0.999633,500,500,529.928,1,0,8.96658,264964,801.3860000000001,263.177,255,280,456,8.60277, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
540,0.00999744,0.00935935,0.01,0.9997440000000001,500,500,539.878,1,0,8.96658,269939,809.571,267.431,254,301,431,8.25097, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
550,0.00999006,0.00837834,0.01,0.999006,500,500,549.78,1,0,8.96658,274890,777.485,272.642,266,294,423,8.11707, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
560,0.00999938,0.00984453,0.01,0.9999379999999999,500,500,559.736,1,0,8.96658,279868,784.658,277.81,270,334,433,8.19035, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
570,0.009999899999999999,0.00997427,0.01,0.9999899999999999,500,500,569.732,1,0,8.96658,284866,759.551,282.57,263,316,446,8.3954, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
580,0.00999368,0.00894283,0.01,0.999368,500,500,579.85,1,0,8.96658,289925,687.949,287.341,278,354,442,8.329889999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
590,0.00998457,0.00745184,0.01,0.9984569999999999,500,500,589.836,1,0,8.96658,294918,633.155,291.909,251,309,437,8.283539999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
600,0.00999952,0.00987938,0.01,0.9999520000000001,500,500,599.77,1,0,8.96658,299885,699.895,297.416,293,310,433,8.21542, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
610,0.00999364,0.00841001,0.01,0.9993639999999999,500,500,609.67,1,0,8.96658,304835,694.569,301.41200000000003,285,320,430,8.17835, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
620,0.00997614,0.00739524,0.01,0.9976139999999999,500,500,619.604,1,0,8.96658,309802,764.159,306.938,293,327,440,8.30505, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
630,0.00998509,0.0084441,0.01,0.998509,500,500,629.66,1,0,8.96658,314830,765.6030000000001,311.997,302,342,422,8.08357, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
640,0.00998719,0.00817542,0.01,0.998719,500,500,639.784,1,0,8.96658,319892,754.4069999999999,317.182,300,352,420,8.103010000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
650,0.00998207,0.0072169,0.01,0.998207,500,500,649.7080000000001,1,0,8.96658,324854,792.438,322.457,314,440,440,8.381639999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
660,0.00999855,0.00963536,0.01,0.9998549999999999,500,500,659.6460000000001,1,0,8.96658,329823,799.6010000000001,327.414,306,341,441,8.38995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
670,0.00999569,0.00946587,0.01,0.999569,500,500,669.5980000000001,1,0,8.96658,334799,811.975,332.18,328,368,434,8.34303, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
680,0.00998946,0.00851248,0.01,0.9989459999999999,500,500,679.5880000000001,1,0,8.96658,339794,808.319,337.74699999999996,327,378,433,8.26027, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
690,0.00998369,0.00817798,0.01,0.9983690000000001,500,500,689.55,1,0,8.96658,344775,832.057,342.55300000000005,337,365,432,8.197189999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
700,0.00999225,0.00833521,0.01,0.999225,500,500,699.5260000000001,1,0,8.96658,349763,808.0010000000001,347.282,338,358,438,8.263010000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
710,0.01,0.01,0.01,1.0,500,500,709.684,1,0,8.96658,354842,821.8530000000001,352.24,344,373,436,8.37255, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
720,0.00998457,0.00841609,0.01,0.9984569999999999,500,500,719.768,1,0,8.96658,359884,897.068,357.79400000000004,341,421,466,8.675130000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
730,0.00999472,0.00867891,0.01,0.9994719999999999,500,500,729.8660000000001,1,0,8.96658,364933,841.709,362.457,345,382,439,8.3716, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
740,0.00998738,0.00818257,0.01,0.9987379999999999,500,500,739.904,1,0,8.96658,369952,873.7310000000001,368.147,360,385,434,8.25554, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
750,0.00999685,0.00921177,0.01,0.999685,500,500,749.926,1,0,8.96658,374963,931.4839999999999,373.13,367,396,459,8.57404, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
760,0.00999716,0.0092887,0.01,0.9997159999999999,500,500,759.9060000000001,1,0,8.96658,379953,792.7860000000001,378.093,361,581,463,8.644589999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
770,0.00999861,0.00965245,0.01,0.9998610000000001,500,500,769.916,1,0,8.96658,384958,655.052,382.32099999999997,375,406,455,8.58608, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
780,0.00999045,0.00761123,0.01,0.9990450000000001,500,500,779.9580000000001,1,0,8.96658,389979,683.957,387.272,380,410,441,8.39518, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
790,0.00998736,0.00683993,0.01,0.9987360000000001,500,500,789.9580000000001,1,0,8.96658,394979,618.067,392.218,378,428,421,8.065539999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
800,0.01,0.01,0.01,1.0,500,500,799.992,1,0,8.96658,399996,647.184,397.345,388,426,454,8.57522, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
810,0.00999707,0.00926641,0.01,0.999707,500,500,809.942,1,0,8.96658,404971,601.4680000000001,401.25,393,425,456,8.62186, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
820,0.00999553,0.00916233,0.01,0.999553,500,500,819.8560000000001,1,0,8.96658,409928,677.446,407.204,396,420,457,8.59067, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
830,0.00998721,0.00819705,0.01,0.9987209999999999,500,500,829.8739999999999,1,0,8.96658,414937,688.904,411.86400000000003,397,455,458,8.619860000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
840,0.00999768,0.0094189,0.01,0.999768,500,500,839.898,1,0,8.96658,419949,670.7339999999999,416.13,402,430,442,8.437660000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
850,0.01,0.01,0.01,1.0,500,500,849.8919999999999,1,0,8.96658,424946,734.9830000000001,422.04,405,442,412,7.986260000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
860,0.00998382,0.00758079,0.01,0.998382,500,500,859.862,1,0,8.96658,429931,682.029,426.21,402,446,389,7.668939999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
870,0.00997746,0.00820145,0.01,0.9977459999999999,500,500,869.8560000000001,1,0,8.96658,434928,709.8939999999999,433.082,427,472,407,7.7804899999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
880,0.00999191,0.00840646,0.01,0.9991909999999999,500,500,879.8660000000001,1,0,8.96658,439933,728.569,437.939,430,461,349,6.935569999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
890,0.00999311,0.0092834,0.01,0.9993110000000001,500,500,889.798,1,0,8.96658,444899,811.331,442.577,420,465,397,7.74119, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
900,0.00999422,0.00912444,0.01,0.9994219999999999,500,500,899.6,1,0,8.96658,449800,891.56,447.974,444,468,406,7.91213, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
910,0.00999651,0.00912755,0.01,0.9996510000000001,500,500,909.6260000000001,1,0,8.96658,454813,875.898,452.781,445,505,433,8.24508, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
920,0.00998251,0.0079302,0.01,0.998251,500,500,919.5160000000001,1,0,8.96658,459758,1000.09,455.70300000000003,420,491,424,8.15017, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
930,0.00998327,0.00782276,0.01,0.9983270000000001,500,500,929.592,1,0,8.96658,464796,921.309,460.225,424,510,443,8.397639999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
940,0.00998659,0.00808036,0.01,0.998659,500,500,939.63,1,0,8.96658,469815,959.243,467.88199999999995,462,483,460,8.64339, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
950,0.00999062,0.00855575,0.01,0.9990620000000001,500,500,949.6,1,0,8.96658,474800,1058.07,473.145,460,502,461,8.61788, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
960,0.00998591,0.00757836,0.01,0.998591,500,500,959.58,1,0,8.96658,479790,1077.81,477.20099999999996,468,512,464,8.59034, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
970,0.00999855,0.00963687,0.01,0.9998549999999999,500,500,969.44,1,0,8.96658,484720,1076.39,481.074,469,519,453,8.519160000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
980,0.00999078,0.008706100000000001,0.01,0.999078,500,500,979.362,1,0,8.96658,489681,1177.11,486.62199999999996,474,506,447,8.365730000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
990,0.00999373,0.00843216,0.01,0.999373,500,500,989.262,1,0,8.96658,494631,1116.73,490.519,479,538,438,8.33814, -nan,0,0, -nan,0,0, -nan,0,0,500,500,144,sharing,2
